merged_key,ieee_key,acm_key,match_type,score,isbn,ieee_file,acm_file
,,10.1145/3610542.3626142,UNMATCHED_ACM,0,9798400703133,,acm_completo_20251026_125433.bib
,,10.1145/3702163.3702182,UNMATCHED_ACM,0,9798400717819,,acm_completo_20251026_125433.bib
,,10.1145/3690712.3690717,UNMATCHED_ACM,0,9798400710315,,acm_completo_20251026_125433.bib
,,10.1145/3712255.3734261,UNMATCHED_ACM,0,9798400714641,,acm_completo_20251026_125433.bib
,,10.1145/3610977.3638459,UNMATCHED_ACM,0,9798400703225,,acm_completo_20251026_125433.bib
,,10.1145/3596454.3597176,UNMATCHED_ACM,0,9798400702068,,acm_completo_20251026_125433.bib
,,10.1145/3597503.3649400,UNMATCHED_ACM,0,9798400702174,,acm_completo_20251026_125433.bib
,,10.1145/3573382.3616033,UNMATCHED_ACM,0,9798400700293,,acm_completo_20251026_125433.bib
,,10.1145/3613904.3642160,UNMATCHED_ACM,0,9798400703300,,acm_completo_20251026_125433.bib
,,10.1145/3733155.3737910,UNMATCHED_ACM,0,9798400714023,,acm_completo_20251026_125433.bib
,,10.1145/3713075,UNMATCHED_ACM,0,1551-6857,,acm_completo_20251026_125433.bib
,,10.1145/3759275.3759284,UNMATCHED_ACM,0,9798400719554,,acm_completo_20251026_125433.bib
,,10.1145/3613904.3642492,UNMATCHED_ACM,0,9798400703300,,acm_completo_20251026_125433.bib
,,10.1145/3731406.3731970,UNMATCHED_ACM,0,9798400718663,,acm_completo_20251026_125433.bib
,,10.1145/3704413.3764430,UNMATCHED_ACM,0,9798400713538,,acm_completo_20251026_125433.bib
,,10.1145/3715669.3726788,UNMATCHED_ACM,0,9798400714870,,acm_completo_20251026_125433.bib
,,10.1145/3746709.3746904,UNMATCHED_ACM,0,9798400713163,,acm_completo_20251026_125433.bib
,,10.1145/3687488.3687548,UNMATCHED_ACM,0,9798400709937,,acm_completo_20251026_125433.bib
,,10.1145/3652988.3696198,UNMATCHED_ACM,0,9798400706257,,acm_completo_20251026_125433.bib
,,10.1145/3638530.3664109,UNMATCHED_ACM,0,9798400704956,,acm_completo_20251026_125433.bib
,,10.1145/3678429.3678436,UNMATCHED_ACM,0,9798400716812,,acm_completo_20251026_125433.bib
,,10.1145/3649921.3656992,UNMATCHED_ACM,0,9798400709555,,acm_completo_20251026_125433.bib
,,10.1145/3711403.3711476,UNMATCHED_ACM,0,9798400717468,,acm_completo_20251026_125433.bib
,,10.1145/3729605.3729629,UNMATCHED_ACM,0,9798400714405,,acm_completo_20251026_125433.bib
,,10.1145/3587421.3595416,UNMATCHED_ACM,0,9798400701436,,acm_completo_20251026_125433.bib
,,10.1145/3745238.3745434,UNMATCHED_ACM,0,9798400712791,,acm_completo_20251026_125433.bib
,,10.1145/3742901.3742910,UNMATCHED_ACM,0,9798400714634,,acm_completo_20251026_125433.bib
,,10.1145/3706599.3719787,UNMATCHED_ACM,0,9798400713958,,acm_completo_20251026_125433.bib
,,10.1145/3663548.3675631,UNMATCHED_ACM,0,9798400706776,,acm_completo_20251026_125433.bib
,,10.1145/3638264.3638273,UNMATCHED_ACM,0,9798400709258,,acm_completo_20251026_125433.bib
,,10.1145/3724363.3729089,UNMATCHED_ACM,0,9798400715679,,acm_completo_20251026_125433.bib
,,10.1145/3656019.3676945,UNMATCHED_ACM,0,9798400706318,,acm_completo_20251026_125433.bib
,,10.1145/3724363.3729060,UNMATCHED_ACM,0,9798400715679,,acm_completo_20251026_125433.bib
,,10.1145/3696630.3727251,UNMATCHED_ACM,0,9798400712760,,acm_completo_20251026_125433.bib
,,10.1145/3715317,UNMATCHED_ACM,0,0001-0782,,acm_completo_20251026_125433.bib
,,10.1145/3678719.3685691,UNMATCHED_ACM,0,9798400711091,,acm_completo_20251026_125433.bib
,,10.1145/3724504.3724587,UNMATCHED_ACM,0,9798400711732,,acm_completo_20251026_125433.bib
,,10.1145/3680530.3695455,UNMATCHED_ACM,0,9798400711336,,acm_completo_20251026_125433.bib
,,10.1145/3687028,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3641555.3705141,UNMATCHED_ACM,0,9798400705328,,acm_completo_20251026_125433.bib
,,10.1145/3757595,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3711403.3711448,UNMATCHED_ACM,0,9798400717468,,acm_completo_20251026_125433.bib
,,10.1145/3726302.3731957,UNMATCHED_ACM,0,9798400715921,,acm_completo_20251026_125433.bib
,,10.1145/3642979.3643002,UNMATCHED_ACM,0,0163-5840,,acm_completo_20251026_125433.bib
,,10.1145/3613905.3650732,UNMATCHED_ACM,0,9798400703317,,acm_completo_20251026_125433.bib
,,10.1145/3652620.3687811,UNMATCHED_ACM,0,9798400706226,,acm_completo_20251026_125433.bib
,,10.1145/3712170.3712183,UNMATCHED_ACM,0,0163-5999,,acm_completo_20251026_125433.bib
,,10.1145/3734189,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3717867.3717896,UNMATCHED_ACM,0,9798400714832,,acm_completo_20251026_125433.bib
,,10.1109/ICSE55347.2025.00206,UNMATCHED_ACM,0,9798331505691,,acm_completo_20251026_125433.bib
,,10.1145/3715336.3735824,UNMATCHED_ACM,0,9798400714856,,acm_completo_20251026_125433.bib
,,10.1145/3613905.3650750,UNMATCHED_ACM,0,9798400703317,,acm_completo_20251026_125433.bib
,,10.1145/3674399.3674436,UNMATCHED_ACM,0,9798400710117,,acm_completo_20251026_125433.bib
,,10.1145/3544549.3573794,UNMATCHED_ACM,0,9781450394222,,acm_completo_20251026_125433.bib
,,10.1145/3744367.3744410,UNMATCHED_ACM,0,9798400715068,,acm_completo_20251026_125433.bib
,,10.1145/3745238.3745494,UNMATCHED_ACM,0,9798400712791,,acm_completo_20251026_125433.bib
,,10.14236/ewic/BCSHCI2023.13,UNMATCHED_ACM,0,1234567891011,,acm_completo_20251026_125433.bib
,,10.1145/3643834.3661624,UNMATCHED_ACM,0,9798400705830,,acm_completo_20251026_125433.bib
,,10.1145/3686424.3686477,UNMATCHED_ACM,0,9798400710360,,acm_completo_20251026_125433.bib
,,10.1145/3664646.3664767,UNMATCHED_ACM,0,9798400706851,,acm_completo_20251026_125433.bib
,,10.1145/3702653.3744298,UNMATCHED_ACM,0,9798400713415,,acm_completo_20251026_125433.bib
,,10.1145/3712716.3712724,UNMATCHED_ACM,0,9798400710766,,acm_completo_20251026_125433.bib
,,10.1145/3676281,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3648188.3676183,UNMATCHED_ACM,0,9798400705953,,acm_completo_20251026_125433.bib
,,10.1145/3625007.3627484,UNMATCHED_ACM,0,9798400704093,,acm_completo_20251026_125433.bib
,,10.1145/3736539.3744927,UNMATCHED_ACM,0,9798400719462,,acm_completo_20251026_125433.bib
,,10.1145/3699538.3699546,UNMATCHED_ACM,0,9798400710384,,acm_completo_20251026_125433.bib
,,10.5555/3716662.3716743,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3704637.3734741,UNMATCHED_ACM,0,9798400706264,,acm_completo_20251026_125433.bib
,,10.1145/3632634.3655849,UNMATCHED_ACM,0,9798400704772,,acm_completo_20251026_125433.bib
,,10.1145/3641234.3671061,UNMATCHED_ACM,0,9798400705168,,acm_completo_20251026_125433.bib
,,10.1145/3639856.3639892,UNMATCHED_ACM,0,9798400716492,,acm_completo_20251026_125433.bib
,,10.1145/3712255.3726588,UNMATCHED_ACM,0,9798400714641,,acm_completo_20251026_125433.bib
,,10.1145/3641554.3701806,UNMATCHED_ACM,0,9798400705311,,acm_completo_20251026_125433.bib
,,10.1145/3637528.3671485,UNMATCHED_ACM,0,9798400704901,,acm_completo_20251026_125433.bib
,,10.1145/3699538.3699567,UNMATCHED_ACM,0,9798400710384,,acm_completo_20251026_125433.bib
,,10.1145/3686803,UNMATCHED_ACM,0,1556-4665,,acm_completo_20251026_125433.bib
,,10.1145/3680532.3689592,UNMATCHED_ACM,0,9798400711350,,acm_completo_20251026_125433.bib
,,10.1145/3647444.3647910,UNMATCHED_ACM,0,9798400709418,,acm_completo_20251026_125433.bib
,,10.1145/3704289.3704302,UNMATCHED_ACM,0,9798400716980,,acm_completo_20251026_125433.bib
,,10.1145/3675094.3677573,UNMATCHED_ACM,0,9798400710582,,acm_completo_20251026_125433.bib
,,10.1145/3491101.3503719,UNMATCHED_ACM,0,9781450391566,,acm_completo_20251026_125433.bib
,,10.1145/3754508.3754519,UNMATCHED_ACM,0,9798400720789,,acm_completo_20251026_125433.bib
,,10.1145/3706598.3714253,UNMATCHED_ACM,0,9798400713941,,acm_completo_20251026_125433.bib
,,10.1109/SCW63240.2024.00057,UNMATCHED_ACM,0,9798350355543,,acm_completo_20251026_125433.bib
,,10.1145/3653946.3653952,UNMATCHED_ACM,0,9798400716553,,acm_completo_20251026_125433.bib
,,10.1145/3746175.3746199,UNMATCHED_ACM,0,9798400720338,,acm_completo_20251026_125433.bib
,,10.1145/3626253.3633407,UNMATCHED_ACM,0,9798400704246,,acm_completo_20251026_125433.bib
,,10.1145/3627508.3638293,UNMATCHED_ACM,0,9798400704345,,acm_completo_20251026_125433.bib
,,10.1145/3660605.3660941,UNMATCHED_ACM,0,9798400706523,,acm_completo_20251026_125433.bib
,,10.1145/3677052.3698645,UNMATCHED_ACM,0,9798400710810,,acm_completo_20251026_125433.bib
,,10.1145/3706598.3713528,UNMATCHED_ACM,0,9798400713941,,acm_completo_20251026_125433.bib
,,10.1145/3613904.3642861,UNMATCHED_ACM,0,9798400703300,,acm_completo_20251026_125433.bib
,,10.1145/3678890.3678922,UNMATCHED_ACM,0,9798400709593,,acm_completo_20251026_125433.bib
,,10.1145/3678698.3687205,UNMATCHED_ACM,0,9798400709678,,acm_completo_20251026_125433.bib
,,10.1145/3731763.3731792,UNMATCHED_ACM,0,9798400710841,,acm_completo_20251026_125433.bib
,,10.1145/3706594.3727961,UNMATCHED_ACM,0,9798400713934,,acm_completo_20251026_125433.bib
,,10.1145/3768581,UNMATCHED_ACM,0,1049-331x,,acm_completo_20251026_125433.bib
,,10.1145/3626772.3661371,UNMATCHED_ACM,0,9798400704314,,acm_completo_20251026_125433.bib
,,10.1145/3641555.3705278,UNMATCHED_ACM,0,9798400705328,,acm_completo_20251026_125433.bib
,,10.1145/3735548.3729174,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3613905.3651111,UNMATCHED_ACM,0,9798400703317,,acm_completo_20251026_125433.bib
,,10.1145/3677996.3678289,UNMATCHED_ACM,0,9798400710995,,acm_completo_20251026_125433.bib
,,10.1145/3652154,UNMATCHED_ACM,0,1049-331x,,acm_completo_20251026_125433.bib
,,10.1145/3700142,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3670653.3677507,UNMATCHED_ACM,0,9798400709982,,acm_completo_20251026_125433.bib
,,10.1145/3630106.3658898,UNMATCHED_ACM,0,9798400704505,,acm_completo_20251026_125433.bib
,,10.1145/3713043.3731602,UNMATCHED_ACM,0,9798400714733,,acm_completo_20251026_125433.bib
,,10.1145/3669754.3669806,UNMATCHED_ACM,0,9798400717055,,acm_completo_20251026_125433.bib
,,10.1145/3722237.3722245,UNMATCHED_ACM,0,9798400712692,,acm_completo_20251026_125433.bib
,,10.1145/3641555.3705064,UNMATCHED_ACM,0,9798400705328,,acm_completo_20251026_125433.bib
,,10.1145/3745812.3745858,UNMATCHED_ACM,0,9798400711220,,acm_completo_20251026_125433.bib
,,10.1145/3643491.3660283,UNMATCHED_ACM,0,9798400705526,,acm_completo_20251026_125433.bib
,,10.1145/3649883,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3626772.3661350,UNMATCHED_ACM,0,9798400704314,,acm_completo_20251026_125433.bib
,,10.5555/3648699.3649055,UNMATCHED_ACM,0,1532-4435,,acm_completo_20251026_125433.bib
,,10.1145/3722237.3722354,UNMATCHED_ACM,0,9798400712692,,acm_completo_20251026_125433.bib
,,10.1145/3702652.3744219,UNMATCHED_ACM,0,9798400713408,,acm_completo_20251026_125433.bib
,,10.1145/3706598.3713686,UNMATCHED_ACM,0,9798400713941,,acm_completo_20251026_125433.bib
,,10.1145/3664647.3688985,UNMATCHED_ACM,0,9798400706868,,acm_completo_20251026_125433.bib
,,10.1145/3706468.3706520,UNMATCHED_ACM,0,9798400707018,,acm_completo_20251026_125433.bib
,,10.1145/3736765,UNMATCHED_ACM,0,1533-5399,,acm_completo_20251026_125433.bib
,,10.1145/3690624.3709401,UNMATCHED_ACM,0,9798400712456,,acm_completo_20251026_125433.bib
,,10.1145/3664934.3664955,UNMATCHED_ACM,0,9798400716409,,acm_completo_20251026_125433.bib
,,10.1145/3629606.3629675,UNMATCHED_ACM,0,9798400716454,,acm_completo_20251026_125433.bib
,,10.1145/3613905.3636272,UNMATCHED_ACM,0,9798400703317,,acm_completo_20251026_125433.bib
,,10.1145/3749566.3749602,UNMATCHED_ACM,0,9798400713927,,acm_completo_20251026_125433.bib
,,10.1145/3689217.3690616,UNMATCHED_ACM,0,9798400712098,,acm_completo_20251026_125433.bib
,,10.1145/3756580.3756590,UNMATCHED_ACM,0,9798400715624,,acm_completo_20251026_125433.bib
,,10.1145/3678698.3687210,UNMATCHED_ACM,0,9798400709678,,acm_completo_20251026_125433.bib
,,10.5555/3539845.3540111,UNMATCHED_ACM,0,9783981926361,,acm_completo_20251026_125433.bib
,,10.1145/3698061.3734397,UNMATCHED_ACM,0,9798400712890,,acm_completo_20251026_125433.bib
,,10.1145/3706598.3713365,UNMATCHED_ACM,0,9798400713941,,acm_completo_20251026_125433.bib
,,10.1145/3750069.3750090,UNMATCHED_ACM,0,9798400721021,,acm_completo_20251026_125433.bib
,,10.1145/3630106.3659012,UNMATCHED_ACM,0,9798400704505,,acm_completo_20251026_125433.bib
,,10.1145/3637907.3637988,UNMATCHED_ACM,0,9798400716676,,acm_completo_20251026_125433.bib
,,10.1145/3718491.3718662,UNMATCHED_ACM,0,9798400710865,,acm_completo_20251026_125433.bib
,,10.1145/3613905.3636268,UNMATCHED_ACM,0,9798400703317,,acm_completo_20251026_125433.bib
,,10.1145/3613905.3647966,UNMATCHED_ACM,0,9798400703317,,acm_completo_20251026_125433.bib
,,10.1145/3715275.3732027,UNMATCHED_ACM,0,9798400714825,,acm_completo_20251026_125433.bib
,,10.1145/3675812.3675871,UNMATCHED_ACM,0,9798400716805,,acm_completo_20251026_125433.bib
,,10.14778/3749646.3749650,UNMATCHED_ACM,0,2150-8097,,acm_completo_20251026_125433.bib
,,10.1145/3721239.3734125,UNMATCHED_ACM,0,9798400715419,,acm_completo_20251026_125433.bib
,,10.1145/3629606.3629625,UNMATCHED_ACM,0,9798400716454,,acm_completo_20251026_125433.bib
,,10.5555/3665464.3665471,UNMATCHED_ACM,0,1937-4771,,acm_completo_20251026_125433.bib
,,10.1145/3642979.3642985,UNMATCHED_ACM,0,0163-5840,,acm_completo_20251026_125433.bib
,,10.1145/3746027.3755700,UNMATCHED_ACM,0,9798400720352,,acm_completo_20251026_125433.bib
,,10.1145/3706599.3719910,UNMATCHED_ACM,0,9798400713958,,acm_completo_20251026_125433.bib
,,10.1145/3757749.3757785,UNMATCHED_ACM,0,9798400713347,,acm_completo_20251026_125433.bib
,,10.1145/3757620,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3706599.3706641,UNMATCHED_ACM,0,9798400713958,,acm_completo_20251026_125433.bib
,,10.1145/3706598.3713467,UNMATCHED_ACM,0,9798400713941,,acm_completo_20251026_125433.bib
,,10.1145/3617072.3617121,UNMATCHED_ACM,0,9798400708145,,acm_completo_20251026_125433.bib
,,10.1145/3678172,UNMATCHED_ACM,0,1049-331x,,acm_completo_20251026_125433.bib
,,10.1145/3711129.3711250,UNMATCHED_ACM,0,9798400710094,,acm_completo_20251026_125433.bib
,,10.1145/3747356,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3563703.3596652,UNMATCHED_ACM,0,9781450398985,,acm_completo_20251026_125433.bib
,,10.1145/3702653.3744330,UNMATCHED_ACM,0,9798400713415,,acm_completo_20251026_125433.bib
,,10.1145/3665333,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3701047.3701074,UNMATCHED_ACM,0,9798400711688,,acm_completo_20251026_125433.bib
,,10.1145/3723010.3723036,UNMATCHED_ACM,0,9798400712821,,acm_completo_20251026_125433.bib
,,10.1145/3702386.3702400,UNMATCHED_ACM,0,9798400710131,,acm_completo_20251026_125433.bib
,,10.1145/3706599.3720027,UNMATCHED_ACM,0,9798400713958,,acm_completo_20251026_125433.bib
,,10.1145/3706599.3720227,UNMATCHED_ACM,0,9798400713958,,acm_completo_20251026_125433.bib
,,10.1145/3706598.3713532,UNMATCHED_ACM,0,9798400713941,,acm_completo_20251026_125433.bib
,,10.1145/3746027.3758258,UNMATCHED_ACM,0,9798400720352,,acm_completo_20251026_125433.bib
,,10.1145/3613904.3642191,UNMATCHED_ACM,0,9798400703300,,acm_completo_20251026_125433.bib
,,10.1145/3759023.3759110,UNMATCHED_ACM,0,9798400714276,,acm_completo_20251026_125433.bib
,,10.1145/3698322.3698340,UNMATCHED_ACM,0,9798400716836,,acm_completo_20251026_125433.bib
,,10.1145/3613904.3642574,UNMATCHED_ACM,0,9798400703300,,acm_completo_20251026_125433.bib
,,10.1145/3702138.3702145,UNMATCHED_ACM,0,9798400717543,,acm_completo_20251026_125433.bib
,,10.1145/3664476.3670943,UNMATCHED_ACM,0,9798400717185,,acm_completo_20251026_125433.bib
,,10.1145/3593230,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3702879.3702888,UNMATCHED_ACM,0,9798400710148,,acm_completo_20251026_125433.bib
,,10.1145/3746709.3746934,UNMATCHED_ACM,0,9798400713163,,acm_completo_20251026_125433.bib
,,10.1145/3640794.3665538,UNMATCHED_ACM,0,9798400705113,,acm_completo_20251026_125433.bib
,,10.1145/3713043.3731513,UNMATCHED_ACM,0,9798400714733,,acm_completo_20251026_125433.bib
,,10.1145/3641555.3704765,UNMATCHED_ACM,0,9798400705328,,acm_completo_20251026_125433.bib
,,10.1145/3718102.3690392,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3645057.3645059,UNMATCHED_ACM,0,0095-0033,,acm_completo_20251026_125433.bib
,,10.1145/3769090,UNMATCHED_ACM,0,1551-6857,,acm_completo_20251026_125433.bib
,,10.1145/3701571.3701572,UNMATCHED_ACM,0,9798400712838,,acm_completo_20251026_125433.bib
,,10.1145/3604237.3626838,UNMATCHED_ACM,0,9798400702402,,acm_completo_20251026_125433.bib
,,10.1145/3727166.3727191,UNMATCHED_ACM,0,9798400715075,,acm_completo_20251026_125433.bib
,,10.5555/3615924.3615942,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3675585.3675587,UNMATCHED_ACM,0,9798400717659,,acm_completo_20251026_125433.bib
,,10.5555/3721488.3721721,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3757749.3757836,UNMATCHED_ACM,0,9798400713347,,acm_completo_20251026_125433.bib
,,10.1145/3643834.3661515,UNMATCHED_ACM,0,9798400705830,,acm_completo_20251026_125433.bib
,,10.1145/3702359.3702365,UNMATCHED_ACM,0,9798400710780,,acm_completo_20251026_125433.bib
,,10.1145/3722237.3722374,UNMATCHED_ACM,0,9798400712692,,acm_completo_20251026_125433.bib
,,10.1145/3746027.3755495,UNMATCHED_ACM,0,9798400720352,,acm_completo_20251026_125433.bib
,,10.1145/3706468.3706483,UNMATCHED_ACM,0,9798400707018,,acm_completo_20251026_125433.bib
,,10.1145/3756580.3756591,UNMATCHED_ACM,0,9798400715624,,acm_completo_20251026_125433.bib
,,10.1145/3613905.3650763,UNMATCHED_ACM,0,9798400703317,,acm_completo_20251026_125433.bib
,,10.1145/3649223,UNMATCHED_ACM,0,1936-7228,,acm_completo_20251026_125433.bib
,,10.1145/3746972.3747003,UNMATCHED_ACM,0,9798400713576,,acm_completo_20251026_125433.bib
,,10.1145/3724504.3724634,UNMATCHED_ACM,0,9798400711732,,acm_completo_20251026_125433.bib
,,10.1145/3657054.3657092,UNMATCHED_ACM,0,9798400709883,,acm_completo_20251026_125433.bib
,,10.1145/3613904.3642103,UNMATCHED_ACM,0,9798400703300,,acm_completo_20251026_125433.bib
,,10.1145/3711403.3711438,UNMATCHED_ACM,0,9798400717468,,acm_completo_20251026_125433.bib
,,10.1145/3732801.3732812,UNMATCHED_ACM,0,9798400712432,,acm_completo_20251026_125433.bib
,,10.1145/3746175.3746189,UNMATCHED_ACM,0,9798400720338,,acm_completo_20251026_125433.bib
,,10.1145/3736426.3736491,UNMATCHED_ACM,0,9798400714238,,acm_completo_20251026_125433.bib
,,10.1145/3702386.3702393,UNMATCHED_ACM,0,9798400710131,,acm_completo_20251026_125433.bib
,,10.1145/3708036.3708256,UNMATCHED_ACM,0,9798400709999,,acm_completo_20251026_125433.bib
,,10.1145/3626253.3633433,UNMATCHED_ACM,0,9798400704246,,acm_completo_20251026_125433.bib
,,10.1145/3760544.3764129,UNMATCHED_ACM,0,9798400721663,,acm_completo_20251026_125433.bib
,,10.1145/3670865.3673482,UNMATCHED_ACM,0,9798400707049,,acm_completo_20251026_125433.bib
,,10.1145/3702038.3702059,UNMATCHED_ACM,0,9798400712241,,acm_completo_20251026_125433.bib
,,10.1145/3698061.3726926,UNMATCHED_ACM,0,9798400712890,,acm_completo_20251026_125433.bib
,,10.1145/3630106.3659031,UNMATCHED_ACM,0,9798400704505,,acm_completo_20251026_125433.bib
,,10.1145/3728199.3728285,UNMATCHED_ACM,0,9798400713231,,acm_completo_20251026_125433.bib
,,10.1145/3746175.3746183,UNMATCHED_ACM,0,9798400720338,,acm_completo_20251026_125433.bib
,,10.1145/3729237,UNMATCHED_ACM,0,2157-6904,,acm_completo_20251026_125433.bib
,,10.1145/3708359.3712137,UNMATCHED_ACM,0,9798400713064,,acm_completo_20251026_125433.bib
,,10.1145/3729605.3729638,UNMATCHED_ACM,0,9798400714405,,acm_completo_20251026_125433.bib
,,10.1145/3722237.3722369,UNMATCHED_ACM,0,9798400712692,,acm_completo_20251026_125433.bib
,,10.1145/3708557.3716363,UNMATCHED_ACM,0,9798400714092,,acm_completo_20251026_125433.bib
,,10.1145/3729605.3729626,UNMATCHED_ACM,0,9798400714405,,acm_completo_20251026_125433.bib
,,10.1145/3539618.3593069,UNMATCHED_ACM,0,9781450394086,,acm_completo_20251026_125433.bib
,,10.1145/3744367.3744392,UNMATCHED_ACM,0,9798400715068,,acm_completo_20251026_125433.bib
,,10.1145/3724389.3730772,UNMATCHED_ACM,0,9798400715693,,acm_completo_20251026_125433.bib
,,10.1145/3630106.3658995,UNMATCHED_ACM,0,9798400704505,,acm_completo_20251026_125433.bib
,,10.1145/3722237.3722266,UNMATCHED_ACM,0,9798400712692,,acm_completo_20251026_125433.bib
,,10.1145/3732801.3732818,UNMATCHED_ACM,0,9798400712432,,acm_completo_20251026_125433.bib
,,10.1145/3654768.3654775,UNMATCHED_ACM,0,1558-2337,,acm_completo_20251026_125433.bib
,,10.1145/3715668.3734170,UNMATCHED_ACM,0,9798400714863,,acm_completo_20251026_125433.bib
,,10.1145/3715275.3732118,UNMATCHED_ACM,0,9798400714825,,acm_completo_20251026_125433.bib
,,10.1145/3638067.3638100,UNMATCHED_ACM,0,9798400717154,,acm_completo_20251026_125433.bib
,,10.1145/3716553.3750819,UNMATCHED_ACM,0,9798400714993,,acm_completo_20251026_125433.bib
,,10.1145/3641234.3671031,UNMATCHED_ACM,0,9798400705168,,acm_completo_20251026_125433.bib
,,10.1145/3733106,UNMATCHED_ACM,0,1539-9087,,acm_completo_20251026_125433.bib
,,10.1145/3706598.3713529,UNMATCHED_ACM,0,9798400713941,,acm_completo_20251026_125433.bib
,,10.1145/3756423.3756512,UNMATCHED_ACM,0,9798400714351,,acm_completo_20251026_125433.bib
,,10.1145/3700297.3700374,UNMATCHED_ACM,0,9798400707100,,acm_completo_20251026_125433.bib
,,10.1145/3698205,UNMATCHED_ACM,0,9798400712913,,acm_completo_20251026_125433.bib
,,10.1145/3643834.3661501,UNMATCHED_ACM,0,9798400705830,,acm_completo_20251026_125433.bib
,,10.1145/3744367,UNMATCHED_ACM,0,9798400715068,,acm_completo_20251026_125433.bib
,,10.1145/3697355.3697413,UNMATCHED_ACM,0,9798400717529,,acm_completo_20251026_125433.bib
,,10.1145/3714334.3714362,UNMATCHED_ACM,0,9798400711237,,acm_completo_20251026_125433.bib
,,10.1145/3530190.3534817,UNMATCHED_ACM,0,9781450393478,,acm_completo_20251026_125433.bib
,,10.1145/3745238.3745397,UNMATCHED_ACM,0,9798400712791,,acm_completo_20251026_125433.bib
,,10.1145/3704289.3704297,UNMATCHED_ACM,0,9798400716980,,acm_completo_20251026_125433.bib
,,10.1145/3708359.3712166,UNMATCHED_ACM,0,9798400713064,,acm_completo_20251026_125433.bib
,,10.1145/3670013.3670044,UNMATCHED_ACM,0,9798400717062,,acm_completo_20251026_125433.bib
,,10.1145/3698061.3742799,UNMATCHED_ACM,0,9798400712890,,acm_completo_20251026_125433.bib
,,10.1145/3678518,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3747012.3747033,UNMATCHED_ACM,0,9798400715167,,acm_completo_20251026_125433.bib
,,10.1145/3656650,UNMATCHED_ACM,0,9798400717642,,acm_completo_20251026_125433.bib
,,10.1145/3744367.3744378,UNMATCHED_ACM,0,9798400715068,,acm_completo_20251026_125433.bib
,,10.1145/3761820,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3697355.3697409,UNMATCHED_ACM,0,9798400717529,,acm_completo_20251026_125433.bib
,,10.1177/26339137241308821,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3732801.3732813,UNMATCHED_ACM,0,9798400712432,,acm_completo_20251026_125433.bib
,,10.1145/3700297,UNMATCHED_ACM,0,9798400707100,,acm_completo_20251026_125433.bib
,,10.1145/3756580.3756610,UNMATCHED_ACM,0,9798400715624,,acm_completo_20251026_125433.bib
,,10.1145/3673971.3674024,UNMATCHED_ACM,0,9798400716874,,acm_completo_20251026_125433.bib
,,10.1145/3701716.3717524,UNMATCHED_ACM,0,9798400713316,,acm_completo_20251026_125433.bib
,,10.1145/3698061.3726919,UNMATCHED_ACM,0,9798400712890,,acm_completo_20251026_125433.bib
,,10.1145/3641308.3685022,UNMATCHED_ACM,0,9798400705205,,acm_completo_20251026_125433.bib
,,10.1145/3665494,UNMATCHED_ACM,0,0360-0300,,acm_completo_20251026_125433.bib
,,10.1145/3722237.3722403,UNMATCHED_ACM,0,9798400712692,,acm_completo_20251026_125433.bib
,,10.1145/3706598.3714242,UNMATCHED_ACM,0,9798400713941,,acm_completo_20251026_125433.bib
,,10.1145/3721846,UNMATCHED_ACM,0,2158-656x,,acm_completo_20251026_125433.bib
,,10.1145/3641555.3705107,UNMATCHED_ACM,0,9798400705328,,acm_completo_20251026_125433.bib
,,10.1145/3722237.3722260,UNMATCHED_ACM,0,9798400712692,,acm_completo_20251026_125433.bib
,,10.1145/3759928.3759934,UNMATCHED_ACM,0,9798400715884,,acm_completo_20251026_125433.bib
,,10.1145/3696010,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3747355,UNMATCHED_ACM,0,,,acm_completo_20251026_125433.bib
,,10.1145/3704289.3704300,UNMATCHED_ACM,0,9798400716980,,acm_completo_20251026_125433.bib
,,10.1145/3744915.3749151,UNMATCHED_ACM,0,9798400720246,,acm_completo_20251026_125433.bib
